time,settlement_1,settlement_2,settlement_3,settlement_4
2025/5/24 11:00,34.03,29.52,34.4,25.53
2025/5/24 11:10,34.05,29.4,34.32,25.51
2025/5/24 11:20,34.07,29.29,34.3,25.59
2025/5/24 11:30,34.16,29.23,34.38,25.53
2025/5/24 11:40,34.07,29.4,34.49,25.67
2025/5/24 11:50,34.09,29.46,34.45,25.73
2025/5/24 12:00,34.05,29.21,34.55,25.75
2025/5/24 12:10,34.07,29.4,34.51,25.71
2025/5/24 12:20,34.01,29.46,34.45,25.69
2025/5/24 12:30,33.99,29.46,34.3,25.75
2025/5/24 12:40,33.95,29.61,34.43,25.79
2025/5/24 12:50,33.87,29.2,34.34,25.81
2025/5/24 13:00,33.79,29.16,34.4,25.95
2025/5/24 13:10,33.79,29.56,34.42,26.07
2025/5/24 13:20,33.81,29.54,34.53,26.17
2025/5/24 13:30,33.83,29.33,34.57,26.19
2025/5/24 13:40,33.85,29.56,34.72,26.3
2025/5/24 13:50,33.87,29.73,34.68,26.26
2025/5/24 14:10,34.01,29.71,34.68,26.28
2025/5/24 14:30,34.01,29.39,34.57,26.23
2025/5/24 14:40,34.01,29.8,34.66,26.3
2025/5/24 14:50,33.97,29.73,34.64,26.38
2025/5/24 15:00,33.95,29.69,34.79,26.54
2025/5/24 15:10,33.97,29.69,34.68,26.48
2025/5/24 15:20,33.97,29.35,34.73,26.54
2025/5/24 15:30,33.95,29.65,34.75,26.46
2025/5/24 15:40,33.95,29.77,34.83,26.54
2025/5/24 15:50,33.97,29.63,34.75,26.5
2025/5/24 16:00,33.91,29.8,34.9,26.62
2025/5/24 16:10,33.91,29.29,34.87,26.56
2025/5/24 16:20,33.91,29.37,34.77,26.56
2025/5/24 16:30,33.89,29.73,34.92,26.7
2025/5/24 16:40,33.89,29.63,34.92,26.66
2025/5/24 16:50,33.89,29.1,34.77,26.52
2025/5/24 17:00,33.91,29.8,34.92,26.6
2025/5/24 17:10,33.91,29.73,34.9,26.64
2025/5/24 17:20,33.89,29.69,34.92,26.6
2025/5/24 17:30,33.89,29.54,34.85,26.44
2025/5/24 17:40,33.87,29.48,34.68,26.15
2025/5/24 17:50,33.85,29.12,34.62,25.99
2025/5/24 18:00,33.85,29.4,34.64,26.07
2025/5/24 18:10,33.85,29.39,34.53,25.99
2025/5/25 7:30,33.35,29.21,34,25.38
2025/5/25 7:40,33.35,29.35,34.04,25.42
2025/5/25 7:50,33.33,29.35,34.11,25.5
2025/5/25 8:00,33.29,29,34.11,25.44
2025/5/25 8:10,33.23,29.21,34.13,25.57
2025/5/25 8:20,33.19,29.25,34.17,25.61
2025/5/25 8:30,33.21,28.85,34.1,25.51
2025/5/25 8:40,33.23,29.27,34.21,25.53
2025/5/25 8:50,33.27,29.31,34.21,25.61
2025/5/25 9:00,33.23,29.2,34.23,25.65
2025/5/25 9:10,33.23,28.72,34.19,25.61
2025/5/25 9:20,33.29,29.21,34.21,25.61
2025/5/25 9:30,33.44,29.44,34.28,25.71
2025/5/25 9:40,33.42,29.25,34.32,25.67
2025/5/25 9:50,33.4,29.1,34.26,25.71
2025/5/25 10:00,33.38,29.33,34.32,25.75
2025/5/25 10:10,33.37,29.27,34.3,25.73
2025/5/25 10:20,33.33,29.16,34.28,25.71
2025/5/25 10:30,33.35,28.97,34.3,25.73
2025/5/25 10:40,33.37,29.29,34.28,25.65
2025/5/25 10:50,33.35,29.33,34.32,25.67
2025/5/25 11:00,33.33,29.23,34.25,25.63
2025/5/25 11:10,33.29,28.83,34.25,25.67
2025/5/25 11:20,33.29,29.14,34.3,25.71
2025/5/25 11:30,33.29,29.27,34.25,25.69
2025/5/25 11:40,33.29,29.31,34.32,25.71
2025/5/25 11:50,33.33,29.1,34.26,25.71
2025/5/25 12:00,33.31,29.27,34.36,25.77
2025/5/25 12:10,33.29,29.16,34.25,25.71
2025/5/25 12:20,33.27,29.02,34.23,25.73
2025/5/25 12:30,33.25,29.04,34.23,25.73
2025/5/25 12:40,33.27,29.23,34.23,25.75
2025/5/25 12:50,33.29,28.85,34.21,25.79
2025/5/25 13:00,33.31,29.25,34.32,25.79
2025/5/25 13:10,33.33,29.1,34.4,25.83
2025/5/25 13:20,33.35,29.33,34.25,25.79
2025/5/25 13:30,33.37,29.37,34.36,25.81
2025/5/25 13:40,33.37,29.33,34.32,25.77
2025/5/25 13:50,33.38,29.42,34.43,25.93
2025/5/25 14:00,33.4,29.37,34.36,25.83
2025/5/25 14:10,33.4,29.31,34.34,25.83
2025/5/25 14:20,33.4,29.29,34.45,25.97
2025/5/25 14:30,33.42,29.27,34.43,25.87
2025/5/25 14:40,33.44,29.35,34.42,25.97
2025/5/25 14:50,33.62,29.58,34.55,26.09
2025/5/25 15:00,33.6,29.37,34.47,25.99
2025/5/25 15:10,33.6,29.23,34.45,26.03
2025/5/25 15:20,33.58,29.35,34.32,25.89
2025/5/25 15:30,33.56,29.35,34.42,25.93
2025/5/25 15:40,33.56,29.27,34.4,25.91
2025/5/25 15:50,33.56,29.29,34.34,25.91
2025/5/25 16:00,33.56,29.35,34.36,25.83
2025/5/25 16:10,33.56,29.25,34.36,25.83
2025/5/25 16:20,33.56,28.97,34.26,25.77
2025/5/25 16:30,33.5,29.02,34.28,25.73
2025/5/25 16:40,33.5,29.25,34.32,25.81
2025/5/25 16:50,33.48,28.97,34.32,25.75
2025/5/25 17:00,33.46,29.27,34.23,25.71
2025/5/25 17:10,33.46,29.2,34.26,25.63
2025/5/25 17:20,33.42,28.91,34.19,25.67
2025/5/25 17:30,33.4,29.06,34.26,25.67
2025/5/25 17:40,33.4,29.2,34.28,25.73
2025/5/25 17:50,33.37,29.02,34.26,25.69
2025/5/25 18:00,33.37,29.06,34.26,25.63
2025/5/25 18:10,33.35,29.16,34.23,25.63
2025/5/26 8:30,33.77,29.63,34.1,25.53
2025/5/26 8:40,33.81,29.65,34.15,25.5
2025/5/26 8:50,33.91,29.67,34.17,25.59
2025/5/26 9:00,33.93,29.6,34.19,25.55
2025/5/26 9:10,34.16,29.67,34.25,25.61
2025/5/26 9:20,34.18,29.73,34.26,25.69
2025/5/26 9:30,34.18,29.82,34.3,25.73
2025/5/26 15:20,34.32,30.17,35.13,27.09
2025/5/26 15:30,34.3,29.94,35.09,27.13
2025/5/26 15:40,34.28,30.13,35.11,27.15
2025/5/26 15:50,34.3,29.88,35.15,27.19
2025/5/26 16:00,34.28,30.15,35.17,27.21
2025/5/26 16:10,34.28,30.23,35.15,27.23
2025/5/26 16:20,34.26,30.21,35.02,27.19
2025/5/26 16:30,34.28,30.17,35.11,27.11
2025/5/26 16:40,34.28,30.17,35.09,27.11
2025/5/26 16:50,34.28,30.15,35.11,27.17
2025/5/26 17:00,34.28,30.09,35.11,27.09
2025/5/26 17:10,34.26,30.03,35.04,27.05
2025/5/26 17:20,34.26,29.79,34.96,26.92
2025/5/26 17:30,34.24,29.67,34.87,26.76
2025/5/26 17:40,34.26,29.96,34.89,26.72
2025/5/26 17:50,34.24,29.54,34.83,26.62
2025/5/26 18:00,34.24,29.79,34.73,26.62
2025/5/26 18:10,34.2,29.86,34.75,26.54
2025/5/27 7:30,32.94,29.33,34.1,25.73
2025/5/27 7:40,33,29.35,34.1,25.81
2025/5/27 7:50,33.01,29.42,34.13,25.87
2025/5/27 8:00,33.09,29.44,34.17,25.85
2025/5/27 8:10,33.13,29.52,34.19,25.91
2025/5/27 8:20,33.19,29.6,34.25,25.95
2025/5/27 8:30,33.19,29.54,34.21,25.99
2025/5/27 8:40,33.23,29.33,34.3,26.03
2025/5/27 8:50,33.25,29.29,34.3,26.05
2025/5/27 9:00,33.25,29.44,34.3,26.07
2025/5/27 9:10,33.23,29.6,34.42,26.09
2025/5/27 9:20,33.27,29.61,34.43,26.13
2025/5/27 9:30,33.25,29.63,34.43,26.17
2025/5/27 9:40,33.27,29.58,34.43,26.11
2025/5/27 9:50,33.29,29.67,34.45,26.21
2025/5/27 10:00,33.29,29.71,34.4,26.23
2025/5/27 10:10,33.29,29.71,34.45,26.21
2025/5/27 10:20,33.33,29.77,34.45,26.25
2025/5/27 10:30,33.37,29.54,34.45,26.21
2025/5/27 10:40,33.38,29.73,34.51,26.26
2025/5/27 10:50,33.52,29.42,34.51,26.28
2025/5/27 11:00,33.58,29.8,34.57,26.28
2025/5/27 11:10,33.56,29.61,34.6,26.26
2025/5/27 11:20,33.62,29.8,34.66,26.4
2025/5/27 11:30,33.77,29.88,34.68,26.28
2025/5/27 11:40,33.81,29.8,34.68,26.4
2025/5/27 11:50,33.79,29.77,34.68,26.42
2025/5/27 12:00,33.83,29.86,34.7,26.4
2025/5/27 12:10,34.05,29.58,34.66,26.32
2025/5/27 12:20,34.05,29.98,34.83,26.5
2025/5/27 12:30,34.05,29.96,34.83,26.48
2025/5/27 12:40,34.01,29.98,34.79,26.38
2025/5/27 12:50,33.99,29.71,34.73,26.48
2025/5/27 13:00,34.01,30.05,34.87,26.62
2025/5/27 13:10,34.03,30.13,34.9,26.6
2025/5/27 13:20,34.07,29.9,34.85,26.64
2025/5/27 13:30,34.05,30.09,34.92,26.74
2025/5/27 13:40,34.05,29.88,34.85,26.78
2025/5/27 13:50,34.07,30.07,34.87,26.78
2025/5/27 14:00,34.05,30.07,34.96,26.82
2025/5/27 14:10,34.01,30.01,34.9,26.9
2025/5/27 14:20,34.01,30.05,34.96,26.96
2025/5/27 14:30,34.05,29.86,34.96,26.92
2025/5/27 14:40,34.07,29.8,34.96,27
2025/5/27 14:50,34.09,30.23,35.05,26.96
2025/5/27 15:00,34.11,30.15,35.05,27.03
2025/5/27 15:10,34.11,30.15,35.05,27.13
2025/5/27 15:20,34.09,30.07,35.07,27.13
2025/5/27 15:30,34.09,30.11,35.09,27.09
2025/5/27 15:40,34.09,30.13,35.07,27.05
2025/5/27 15:50,34.07,29.96,34.96,27.01
2025/5/27 16:00,34.09,30.11,34.94,27.07
2025/5/27 16:10,34.09,30.01,35.02,27
2025/5/27 16:20,34.11,30.03,35.02,26.94
2025/5/27 16:30,34.11,30.09,35.04,27
2025/5/27 16:40,34.07,29.9,34.92,26.9
2025/5/27 16:50,34.07,30.03,34.89,26.84
2025/5/27 17:00,34.07,29.67,34.87,26.84
2025/5/27 17:10,34.07,29.94,34.9,26.84
2025/5/27 17:20,34.05,30,34.9,26.72
2025/5/27 17:30,34.05,29.79,34.79,26.72
2025/5/27 17:40,34.01,29.88,34.77,26.62
2025/5/27 17:50,34.01,29.82,34.79,26.64
2025/5/27 18:00,34.01,29.8,34.72,26.62
2025/5/27 18:10,33.99,29.54,34.72,26.44
2025/5/27 18:20,33.95,29.44,34.66,26.52
2025/5/28 8:00,33.44,29.31,34.06,25.67
2025/5/28 8:10,33.52,29.48,34.21,25.67
2025/5/28 8:20,33.58,29.88,34.25,25.79
2025/5/28 8:30,33.68,29.65,34.23,25.87
2025/5/28 8:40,33.66,29.82,34.17,25.91
2025/5/28 8:50,33.72,29.9,34.3,25.91
2025/5/28 9:00,33.83,29.73,34.26,25.95
2025/5/28 9:10,33.81,30.01,34.3,25.95
2025/5/28 9:20,34.03,30.11,34.43,26.03
2025/5/28 9:30,34.09,30.03,34.4,25.97
2025/5/28 9:40,34.12,30,34.49,26.05
2025/5/28 9:50,34.14,30,34.53,26.07
2025/5/28 10:00,34.16,30.11,34.47,26.09
2025/5/28 10:10,34.2,30.21,34.62,26.11
2025/5/28 10:20,34.26,30.01,34.64,26.09
2025/5/28 10:30,34.24,29.92,34.55,26.15
2025/5/28 10:40,34.24,30.07,34.75,26.26
2025/5/28 10:50,34.16,29.9,34.73,26.28
2025/5/28 11:00,34.12,29.77,34.64,26.19
2025/5/28 11:10,34.18,30.01,34.81,26.3
2025/5/28 11:20,34.18,30.11,34.83,26.3
2025/5/28 11:30,34.18,30.03,34.81,26.36
2025/5/28 11:40,34.26,30.25,34.94,26.42
2025/5/28 11:50,34.36,30.03,34.87,26.34
2025/5/28 12:00,34.36,30.09,34.77,26.32
2025/5/28 12:10,34.38,29.79,34.83,26.36
2025/5/28 12:20,34.42,29.96,34.96,26.48
2025/5/28 12:30,34.34,29.98,34.9,26.38
2025/5/28 12:40,34.32,30.05,34.92,26.46
2025/5/28 12:50,34.3,30.21,35.07,26.64
2025/5/28 13:00,34.26,29.98,34.92,26.58
2025/5/28 13:10,34.22,29.98,34.94,26.54
2025/5/28 13:20,34.24,29.86,34.94,26.62
2025/5/28 13:30,34.22,30.17,34.94,26.64
2025/5/28 13:40,34.24,30.15,35.04,26.74
2025/5/28 13:50,34.2,29.98,34.98,26.78
2025/5/28 14:00,34.22,30.33,35.05,26.86
2025/5/28 14:10,34.22,30.19,35.09,26.96
2025/5/28 14:20,34.24,30.05,35.04,26.94
2025/5/28 14:30,34.22,30.25,34.96,26.84
2025/5/28 14:40,34.22,29.94,35.02,26.8
2025/5/28 14:50,34.2,30.03,35,26.82
2025/5/28 15:00,34.2,30.07,35.13,26.94
2025/5/28 15:20,34.2,30.31,35.09,27.05
2025/5/28 15:30,34.2,30.19,35,26.94
2025/5/28 15:40,34.2,29.96,35.13,26.9
2025/5/28 15:50,34.22,30.33,35.04,26.9
2025/5/28 16:00,34.22,30.19,34.94,26.88
2025/5/28 16:10,34.18,30.05,35.04,26.88
2025/5/28 16:20,34.16,30.07,34.96,26.8
2025/5/28 16:30,34.16,30.07,34.96,26.76
2025/5/28 16:40,34.14,29.94,34.87,26.74
2025/5/28 16:50,34.14,30.09,34.89,26.78
2025/5/28 17:00,34.14,29.86,34.96,26.8
2025/5/28 17:10,34.14,30.01,34.92,26.92
2025/5/28 17:20,33.99,29.61,34.89,26.94
2025/5/28 17:30,33.97,29.8,34.83,26.76
2025/5/28 17:40,33.95,29.82,34.79,26.74
2025/5/28 17:50,33.95,29.75,34.9,26.82
2025/5/28 18:00,33.95,29.9,34.89,26.78
2025/5/28 18:10,33.93,29.42,34.75,26.72
2025/5/29 7:30,33.21,29.29,33.91,25.79
2025/5/29 7:40,33.27,29.35,33.85,25.77
2025/5/29 7:50,33.33,29.27,33.93,25.73
2025/5/29 8:00,33.37,29.16,33.94,25.85
2025/5/29 8:10,33.4,29.4,33.91,25.79
2025/5/29 8:20,33.44,29.54,33.93,25.73
2025/5/29 8:30,33.48,29.67,34.06,25.87
2025/5/29 8:40,33.54,29.63,34.06,25.89
2025/5/29 8:50,33.56,29.58,33.96,25.93
2025/5/29 9:00,33.64,29.61,34.1,25.89
2025/5/29 9:10,33.7,29.69,34.11,25.89
2025/5/29 9:20,33.75,29.8,34.15,25.95
2025/5/29 9:30,33.79,29.65,34.19,25.97
2025/5/29 9:40,33.95,29.73,34.13,25.99
2025/5/29 9:50,33.99,29.86,34.25,26.05
2025/5/29 10:00,34.14,29.88,34.28,26.07
2025/5/29 10:10,34.16,29.94,34.25,25.99
2025/5/29 10:20,34.2,29.84,34.26,26.01
2025/5/29 10:30,34.34,29.86,34.32,26.07
2025/5/29 10:40,34.36,29.86,34.43,26.11
2025/5/29 10:50,34.34,29.79,34.51,26.09
2025/5/29 11:00,34.28,29.82,34.68,26.26
2025/5/29 11:10,34.32,30.09,34.68,26.28
2025/5/29 11:20,34.48,30.05,34.73,26.17
2025/5/29 11:30,34.5,30.09,34.75,26.25
2025/5/29 11:40,34.51,30.05,34.73,26.32
2025/5/29 11:50,34.51,29.79,34.7,26.25
2025/5/29 12:00,34.48,29.94,34.73,26.38
2025/5/29 12:10,34.51,29.98,34.72,26.32
2025/5/29 12:20,34.44,29.98,34.68,26.38
2025/5/29 12:30,34.44,30.09,34.75,26.42
2025/5/29 12:40,34.38,29.96,34.72,26.32
2025/5/29 12:50,34.26,30.15,34.85,26.6
2025/5/29 13:00,34.28,30.05,34.81,26.5
2025/5/29 13:10,34.26,29.98,34.79,26.58
2025/5/29 13:20,34.22,30.17,34.89,26.72
2025/5/29 13:30,34.22,30.19,34.94,26.8
2025/5/29 13:40,34.2,30.21,34.9,26.78
2025/5/29 13:50,34.2,30.23,34.9,26.9
2025/5/29 14:00,34.18,30.13,34.96,26.98
2025/5/29 14:10,34.16,30.11,34.89,26.98
2025/5/29 14:20,34.16,30.03,34.92,26.98
2025/5/29 14:30,34.16,30,34.9,26.96
2025/5/29 14:40,34.18,30.19,34.92,27
2025/5/29 14:50,34.2,30.21,34.9,26.9
2025/5/29 15:00,34.2,30.19,34.94,26.9
2025/5/29 15:10,34.18,30.25,34.96,27.01
2025/5/29 15:20,34.16,30.21,34.92,27.01
2025/5/29 15:30,34.18,30.27,34.96,27.03
2025/5/29 15:40,34.18,29.94,35,27.01
2025/5/29 15:50,34.18,30.23,35.02,27
2025/5/29 16:00,34.18,30.13,34.94,26.88
2025/5/29 16:10,34.14,30,34.9,26.92
2025/5/29 16:20,34.16,30,34.9,26.94
2025/5/29 16:30,34.16,30.19,34.96,27
2025/5/29 16:40,34.14,30.11,34.92,27
2025/5/29 16:50,34.14,30.03,34.87,26.8
2025/5/29 17:00,34.14,30.05,34.77,26.84
2025/5/29 17:10,34.14,30.03,34.85,26.82
2025/5/29 17:20,34.14,29.92,34.83,26.74
2025/5/29 17:30,34.12,29.61,34.89,26.86
2025/5/29 17:40,34.12,29.77,34.75,26.68
2025/5/29 17:50,34.11,29.98,34.79,26.68
2025/5/29 18:00,34.11,29.94,34.66,26.44
2025/5/29 18:10,34.09,29.94,34.68,26.64
2025/5/29 18:20,34.09,29.65,34.7,26.62
2025/5/30 8:20,33.09,29.48,34.04,25.93
2025/5/30 8:30,33.15,29.14,34.02,25.99
2025/5/30 8:40,33.19,29.42,34.08,25.89
2025/5/30 8:50,33.19,29.35,34.11,25.95
2025/5/30 9:00,33.25,29.42,34.15,26.05
2025/5/30 9:10,33.27,29.56,34.17,26.11
2025/5/30 9:20,33.31,29.39,34.13,26.07
2025/5/30 9:30,33.33,29.52,34.15,26.13
2025/5/30 9:40,33.42,29.39,34.1,26.03
2025/5/30 9:50,33.38,29.21,34.15,26.05
2025/5/30 10:00,33.42,29.48,34.17,26.11
2025/5/30 10:10,33.48,29.54,34.28,26.15
2025/5/30 10:20,33.46,29.71,34.32,26.23
2025/5/30 10:30,33.62,29.63,34.36,26.23
2025/5/30 10:40,33.64,29.31,34.28,26.25
2025/5/30 10:50,33.68,29.71,34.43,26.36
2025/5/30 11:00,33.74,29.5,34.49,26.36
2025/5/30 11:10,33.75,29.5,34.51,26.32
2025/5/30 11:20,33.77,29.48,34.38,26.23
2025/5/30 11:30,33.75,29.63,34.45,26.38
2025/5/30 11:40,33.79,29.61,34.47,26.36
2025/5/30 11:50,33.75,29.63,34.55,26.48
2025/5/30 12:00,33.74,29.65,34.4,26.36
2025/5/30 12:10,33.7,29.52,34.42,26.38
2025/5/30 12:20,33.72,29.48,34.45,26.38
2025/5/30 12:30,33.75,29.46,34.45,26.4
2025/5/30 12:40,33.74,29.6,34.51,26.48
2025/5/30 12:50,33.72,29.23,34.45,26.36
2025/5/30 13:00,33.75,29.69,34.4,26.46
2025/5/30 13:10,33.77,29.56,34.62,26.56
2025/5/30 13:20,33.74,29.31,34.47,26.54
2025/5/30 13:30,33.75,29.61,34.66,26.56
2025/5/30 13:40,33.75,29.54,34.57,26.62
2025/5/30 13:50,33.72,29.35,34.45,26.52
2025/5/30 14:00,33.72,29.6,34.51,26.58
2025/5/30 14:10,33.7,29.67,34.51,26.54
2025/5/30 14:20,33.7,29.56,34.49,26.52
2025/5/30 14:30,33.7,29.56,34.47,26.54
2025/5/30 14:40,33.72,29.6,34.6,26.66
2025/5/30 14:50,33.72,29.65,34.53,26.62
2025/5/30 15:00,33.72,29.79,34.64,26.7
2025/5/30 15:10,33.68,29.63,34.57,26.64
2025/5/30 15:20,33.66,29.69,34.49,26.56
2025/5/30 15:30,33.68,29.69,34.51,26.5
2025/5/30 15:40,33.68,29.37,34.49,26.32
2025/5/30 15:50,33.68,29.67,34.51,26.44
2025/5/30 16:00,33.66,29.65,34.43,26.44
2025/5/30 16:10,33.64,29.33,34.32,26.34
2025/5/30 16:20,33.62,29.56,34.4,26.4
2025/5/30 16:30,33.62,29.56,34.36,26.4
2025/5/30 16:40,33.6,29.48,34.4,26.38
2025/5/30 16:50,33.6,29.46,34.42,26.4
2025/5/30 17:00,33.6,29.52,34.28,26.36
2025/5/30 17:10,33.58,29.5,34.32,26.38
2025/5/30 17:20,33.58,29.25,34.3,26.26
2025/5/30 17:30,33.56,29.48,34.3,26.32
2025/5/30 17:40,33.54,29.2,34.25,26.23
2025/5/30 17:50,33.52,29.06,34.23,26.19
2025/5/30 18:00,33.52,29.27,34.23,26.13
2025/5/30 18:10,33.52,29.42,34.23,26.17
2025/6/3 8:40,33.15,29.31,33.64,25.26
2025/6/3 8:50,33.15,29.25,33.68,25.3
2025/6/3 9:00,33.07,29.21,33.68,25.34
2025/6/3 9:10,33.07,29.2,33.72,25.3
2025/6/3 9:20,33.15,29.29,33.72,25.3
2025/6/3 9:30,33.25,29.04,33.74,25.32
2025/6/3 9:40,33.31,29.04,33.76,25.26
2025/6/3 9:50,33.31,29.27,33.66,25.3
2025/6/3 10:00,33.31,29.33,33.76,25.42
2025/6/3 10:10,33.37,29.37,33.79,25.38
2025/6/3 10:20,33.56,29.48,33.89,25.5
2025/6/3 10:30,33.38,29.27,33.83,25.53
2025/6/3 10:40,33.33,29.35,34.06,25.55
2025/6/3 10:50,33.33,28.95,33.91,25.53
2025/6/3 11:00,33.44,29.1,34.04,25.57
2025/6/3 11:10,33.46,29.08,34.08,25.57
2025/6/3 11:20,33.46,29.12,34.11,25.73
2025/6/3 11:30,33.66,29.56,34.28,25.85
2025/6/3 11:40,33.58,29.1,34.17,25.67
2025/6/3 11:50,33.7,29.16,34.19,25.67
2025/6/3 12:00,33.87,29.29,34.26,25.63
2025/6/3 12:10,33.91,29.39,34.21,25.65
2025/6/3 12:20,33.93,29.37,34.38,25.79
2025/6/3 12:30,33.85,29.61,34.47,25.79
2025/6/3 12:40,33.79,29.63,34.42,25.85
2025/6/3 12:50,33.75,29.71,34.43,25.97
2025/6/3 13:00,33.72,29.33,34.36,25.91
2025/6/3 13:10,33.64,29.27,34.3,25.93
2025/6/3 13:20,33.64,29.54,34.28,25.93
2025/6/3 13:30,33.64,29.42,34.19,25.91
2025/6/3 13:40,33.64,29.14,34.17,25.81
2025/6/3 13:50,33.66,29.54,34.36,26.05
2025/6/3 14:00,33.68,29.6,34.43,26.03
2025/6/3 14:10,33.62,29.6,34.45,26.15
2025/6/3 14:20,33.64,29.52,34.51,26.11
2025/6/3 14:30,33.62,29.65,34.51,26.15
2025/6/3 14:40,33.62,29.54,34.43,26.15
2025/6/3 14:50,33.6,29.52,34.34,26.11
2025/6/3 15:00,33.58,29.61,34.47,26.17
2025/6/3 15:10,33.56,29.67,34.49,26.25
2025/6/3 15:20,33.56,29.6,34.53,26.25
2025/6/3 15:30,33.56,29.39,34.43,26.13
2025/6/3 15:40,33.56,29.39,34.3,26.07
2025/6/3 15:50,33.54,29.48,34.38,26.13
2025/6/3 16:00,33.54,29.56,34.43,26.17
2025/6/3 16:10,33.52,29.16,34.34,26.09
2025/6/3 16:20,33.54,29.65,34.51,26.25
2025/6/3 16:30,33.5,29.46,34.36,26.15
2025/6/3 16:40,33.5,29.44,34.43,26.13
2025/6/3 17:30,33.46,29.33,34.34,26.19
2025/6/3 17:50,33.46,29.42,34.32,25.93
2025/6/3 18:00,33.46,29.27,34.25,25.95
2025/6/3 18:10,33.44,29.21,34.15,25.89
2025/6/3 18:20,33.44,29.31,34.15,25.83
2025/6/4 7:20,32.61,28.76,33.23,25.2
2025/6/4 7:30,32.68,28.89,33.25,25.24
2025/6/4 7:40,32.76,28.74,33.34,25.26
2025/6/4 7:50,32.84,29.1,33.36,25.24
2025/6/4 8:00,32.84,29.14,33.31,25.14
2025/6/4 8:10,32.8,29.18,33.4,25.24
2025/6/4 8:20,32.9,29.23,33.44,25.34
2025/6/4 8:30,33.15,28.91,33.34,25.36
2025/6/4 8:40,33.19,28.7,33.38,25.26
2025/6/4 8:50,33.23,29.12,33.47,25.38
2025/6/4 9:00,33.29,29.29,33.34,25.46
2025/6/4 9:10,33.27,29.33,33.46,25.38
2025/6/4 9:20,33.33,29.39,33.55,25.51
2025/6/4 9:30,33.52,29.08,33.51,25.51
2025/6/4 9:40,33.56,29.46,33.47,25.44
2025/6/4 9:50,33.6,29.52,33.63,25.53
2025/6/4 10:00,33.62,29.29,33.64,25.63
2025/6/4 10:10,33.72,29.44,33.63,25.57
2025/6/4 10:20,33.72,29.29,33.59,25.53
2025/6/4 10:40,33.85,29.56,33.68,25.69
2025/6/4 11:00,33.89,29.61,33.94,25.77
2025/6/4 11:10,33.87,29.48,33.93,25.81
2025/6/4 11:20,33.91,29.27,33.93,25.75
2025/6/4 11:30,33.89,29.63,34.02,25.83
2025/6/4 11:40,33.97,29.5,34.06,25.81
2025/6/4 11:50,34.03,29.69,33.98,25.91
2025/6/4 12:00,34.01,29.67,34.13,25.89
2025/6/4 12:10,34.01,29.61,34.06,25.77
2025/6/4 12:20,33.95,29.58,34.23,25.97
2025/6/4 12:30,33.83,29.56,34.25,26.01
2025/6/4 12:40,33.75,29.42,34.13,25.95
2025/6/4 12:50,33.77,29.33,34.15,25.99
2025/6/4 13:00,33.74,29.48,34.3,26.28
2025/6/4 13:10,33.7,29.69,34.3,26.4
2025/6/4 13:20,33.72,29.69,34.43,26.44
2025/6/4 13:30,33.72,29.79,34.49,26.48
2025/6/4 13:40,33.7,29.61,34.66,26.46
2025/6/4 13:50,33.7,29.44,34.64,26.52
2025/6/4 14:00,33.7,29.77,34.89,26.64
2025/6/4 14:10,33.7,29.71,34.89,26.62
2025/6/4 14:20,33.72,29.88,34.83,26.52
2025/6/4 14:30,33.72,29.86,34.92,26.54
2025/6/4 14:40,33.72,29.92,34.98,26.64
2025/6/4 14:50,33.72,29.86,35,26.52
2025/6/4 15:00,33.74,29.88,35.05,26.56
2025/6/4 15:10,33.75,29.94,35.15,26.66
2025/6/4 15:20,33.74,29.8,35.04,26.6
2025/6/4 15:30,33.74,29.88,35.07,26.6
2025/6/4 15:40,33.75,29.86,35.02,26.6
2025/6/4 15:50,33.77,29.82,35.05,26.58
2025/6/4 16:00,33.77,29.46,35.02,26.56
2025/6/4 16:10,33.74,29.4,34.83,26.46
2025/6/4 16:20,33.74,29.73,34.9,26.46
2025/6/4 16:30,33.75,29.61,34.96,26.46
2025/6/4 16:40,33.72,29.35,34.79,26.4
2025/6/4 16:50,33.7,29.5,34.79,26.48
2025/6/4 17:00,33.68,29.61,34.83,26.46
2025/6/4 17:10,33.68,29.61,34.81,26.4
2025/6/4 17:20,33.66,29.21,34.7,26.32
2025/6/4 17:30,33.66,29.61,34.77,26.3
2025/6/4 17:40,33.64,29.52,34.68,26.28
2025/6/4 17:50,33.66,29.54,34.73,26.17
2025/6/4 18:00,33.64,29.54,34.7,26.21
2025/6/4 18:10,33.62,29.48,34.55,26.19
2025/6/4 18:20,33.62,29.39,34.57,26.07
2025/6/5 17:40,33.46,29.4,34.13,26.25
2025/6/5 17:50,33.44,29.42,34.11,26.23
2025/6/5 18:00,33.42,29.16,33.98,26.17
2025/6/5 18:10,33.4,29.39,34.08,26.19
2025/6/6 7:30,32.39,28.59,33.02,25.04
2025/6/6 7:40,32.41,28.59,33.02,25.02
2025/6/6 7:50,32.41,28.66,32.99,25.04
2025/6/6 8:00,32.47,28.74,33.08,25.08
2025/6/6 8:10,32.49,28.66,33.1,25.08
2025/6/6 8:20,32.57,28.83,33.1,25.08
2025/6/6 8:30,32.66,28.76,33.1,25.06
2025/6/6 8:40,32.68,28.66,33.1,25.12
2025/6/6 8:50,32.72,28.89,33.15,25.16
2025/6/6 9:00,32.78,28.74,33.19,25.14
2025/6/6 9:10,32.84,28.91,33.23,25.16
